id,ttr,hapax_ratio,yules_i_inv,avg_word_len,avg_sent_len_words,max_repetition_ratio,stopword_ratio,punctuation_density,bigram_entropy,topic_similarity,rb_score
16,0.6148648648648649,0.7637362637362637,0.10435246588916838,5.793918918918919,8.457142857142857,0.04054054054054054,0.34797297297297297,0.01172447484123107,5.582968827201053,0.0,38.50354079195834
17,0.49299719887955185,0.6704545454545454,0.08343911973493058,5.0056022408963585,21.0,0.05322128851540616,0.47619047619047616,0.0073563218390804595,5.642484839930223,0.0,33.62251988285633
18,0.525,0.7083333333333334,0.06562419892335299,5.553125,22.857142857142858,0.084375,0.4125,0.010323791647114031,5.616285433473573,0.0,34.39593505966391
19,0.5534591194968553,0.7329545454545454,0.0883083404068031,4.955974842767295,12.72,0.0440251572327044,0.46855345911949686,0.0072501294665976174,5.690002998482765,0.0,33.447502678266126
20,0.5622641509433962,0.7181208053691275,0.07374832628842973,5.184905660377359,20.384615384615383,0.07547169811320754,0.4716981132075472,0.008998200359928014,5.497182377833686,0.0,34.19509136519772
21,0.5348101265822784,0.6804733727810651,0.09264317311403379,5.3164556962025316,22.571428571428573,0.04430379746835443,0.4050632911392405,0.021908471275559883,5.628764091928599,0.0,39.008021352071346
22,0.5362776025236593,0.6823529411764706,0.09231972027278182,5.261829652996846,24.384615384615383,0.0473186119873817,0.41009463722397477,0.020127638684339717,5.62628260986089,0.0,39.390666379713736
23,0.4935400516795866,0.7120418848167539,0.05568098970580745,4.834625322997416,25.8,0.09560723514211886,0.4806201550387597,0.011723838471558836,5.781142349383424,0.0,30.478627201340668
24,0.4297872340425532,0.6039603960396039,0.049342178739752954,4.412765957446808,14.6875,0.07234042553191489,0.39574468085106385,0.0,5.004660025510692,0.0,25.510206628390662
25,0.5508196721311476,0.7321428571428571,0.08327924621203643,5.2655737704918035,20.333333333333332,0.04918032786885246,0.4491803278688525,0.010303967027305513,5.614151399715584,0.0,37.098970723110156
26,0.5769230769230769,0.7515151515151515,0.07343894214021239,5.213286713286713,23.833333333333332,0.07692307692307693,0.42657342657342656,0.012168141592920354,5.537890267763465,0.0,37.0294467469785
27,0.565068493150685,0.703030303030303,0.09397926072234764,5.082191780821918,18.25,0.0547945205479452,0.4178082191780822,0.014301430143014302,5.576247200349106,0.0,36.60788749564276
28,0.5669291338582677,0.6875,0.09029328944348342,5.118110236220472,16.933333333333334,0.047244094488188976,0.4330708661417323,0.011987381703470032,5.3709678096167215,0.0,36.567282128714126
29,0.5616883116883117,0.7167630057803468,0.1062468640240843,5.311688311688312,22.0,0.03896103896103896,0.40584415584415584,0.014141414141414142,5.57612800118307,0.0,40.72002441445492
30,0.5910780669144982,0.779874213836478,0.093931286760363,4.951672862453532,22.416666666666668,0.05204460966542751,0.44981412639405205,0.009236453201970444,5.524750972455313,0.0,39.064881245273575
31,0.6022727272727273,0.7169811320754716,0.11246804884975858,4.753787878787879,17.6,0.041666666666666664,0.4734848484848485,0.00904977375565611,5.480556114505659,0.0,38.05286283740558
32,0.6475770925110133,0.7619047619047619,0.10656858223601894,5.308370044052864,17.46153846153846,0.048458149779735685,0.41409691629955947,0.0136986301369863,5.3422959343637375,0.0,41.14993588303149
33,0.5676567656765676,0.75,0.07453184706395229,4.986798679867987,25.25,0.056105610561056105,0.4158415841584158,0.013008130081300813,5.582088872679582,0.0,39.12224707168831
34,0.5912698412698413,0.7181208053691275,0.10958336784560589,5.079365079365079,22.90909090909091,0.03968253968253968,0.4523809523809524,0.0090032154340836,5.468137433890928,0.0,41.13681407064275
35,0.4425287356321839,0.577922077922078,0.06799378363082673,5.0,21.75,0.0603448275862069,0.4367816091954023,0.007085498346717053,5.591325180628623,0.0,30.9661405553425
36,0.48125,0.6883116883116883,0.0742890307603018,4.690625,21.333333333333332,0.065625,0.471875,0.0075716603569497025,5.579879154382126,0.0,31.257415162946934
37,0.4915254237288136,0.6344827586206897,0.08140595402352611,4.193220338983051,21.071428571428573,0.05084745762711865,0.488135593220339,0.012148337595907928,5.550927752847788,0.0,31.95636830909575
38,0.502906976744186,0.6820809248554913,0.08750488044391336,4.936046511627907,24.571428571428573,0.055232558139534885,0.45058139534883723,0.008687258687258687,5.699778673244882,0.0,35.84702752806149
39,0.5660377358490566,0.6666666666666666,0.12670846677793315,4.837735849056604,18.928571428571427,0.03018867924528302,0.41132075471698115,0.017687934301958308,5.475483031190272,0.0,39.85474099232671
40,0.39344262295081966,0.6180555555555556,0.05540051183727082,4.398907103825136,20.333333333333332,0.08469945355191257,0.48633879781420764,0.00845771144278607,5.461273716755439,0.0,23.94007158049875
41,0.571830985915493,0.7339901477832512,0.09845510829866604,5.067605633802817,19.72222222222222,0.04788732394366197,0.428169014084507,0.010914051841746248,5.802723454776893,0.0,38.15961358739266
42,0.5746478873239437,0.7352941176470589,0.10097954768534285,5.061971830985915,17.75,0.04507042253521127,0.428169014084507,0.010914051841746248,5.802723454776893,0.0,37.71405335282498
43,0.6373626373626373,0.7873563218390804,0.08909314560523306,5.5677655677655675,9.1,0.06593406593406594,0.3772893772893773,0.012623490669593854,5.540540117174668,0.0,35.87140678420897
44,0.6254180602006689,0.7647058823529411,0.1300565463244889,6.414715719063545,19.933333333333334,0.03678929765886288,0.32441471571906355,0.011978704525288377,5.610986114699591,0.0,46.811665000972255
45,0.6076923076923076,0.7848101265822784,0.08806670140698279,5.15,9.285714285714286,0.05384615384615385,0.46153846153846156,0.01353846153846154,5.490577943779939,0.0,33.66300619651322
46,0.6373626373626373,0.7873563218390804,0.08909314560523306,5.5677655677655675,9.1,0.06593406593406594,0.3772893772893773,0.012623490669593854,5.540540117174668,0.0,35.87140678420897
47,0.5220338983050847,0.6493506493506493,0.09112326902437108,4.705084745762712,17.352941176470587,0.04406779661016949,0.4847457627118644,0.011046511627906977,5.578063698737783,0.0,33.5384581720276
48,0.5248041775456919,0.7313432835820896,0.10253031930769022,5.302872062663186,8.511111111111111,0.0391644908616188,0.4412532637075718,0.012175324675324676,5.776154406966122,0.0,32.330829256790935
49,0.6171003717472119,0.7469879518072289,0.11371061394397206,6.066914498141264,24.454545454545453,0.048327137546468404,0.34944237918215615,0.007796257796257797,5.488800080451876,0.0,45.84502860297476
50,0.625,0.7103448275862069,0.12639963928759299,5.301724137931035,25.77777777777778,0.03017241379310345,0.41810344827586204,0.01078894133513149,5.376403693105608,0.0,46.23361515495193
51,0.5344262295081967,0.7239263803680982,0.0854204448933679,4.665573770491803,15.25,0.04918032786885246,0.4819672131147541,0.006825938566552901,5.57677991454657,0.0,32.412386432816064
52,0.6305970149253731,0.7810650887573964,0.11052838922539027,5.365671641791045,19.142857142857142,0.04477611940298507,0.40671641791044777,0.00922722029988466,5.524256214685027,0.0,41.91147812890315
53,0.6305970149253731,0.7810650887573964,0.11052838922539027,5.365671641791045,19.142857142857142,0.04477611940298507,0.40671641791044777,0.00922722029988466,5.524256214685027,0.0,41.91147812890315
54,0.5805369127516778,0.7514450867052023,0.07663418490098411,5.0,18.625,0.05704697986577181,0.45302013422818793,0.011494252873563218,5.640626124657833,0.0,36.01273788467631
55,0.6305970149253731,0.7810650887573964,0.11052838922539027,5.365671641791045,19.142857142857142,0.04477611940298507,0.40671641791044777,0.00922722029988466,5.524256214685027,0.0,41.91147812890315
56,0.5952380952380952,0.76,0.08252588680500685,4.841269841269841,19.384615384615383,0.051587301587301584,0.47619047619047616,0.009345794392523364,5.479183604097055,0.0,36.960194567172564
57,0.6235294117647059,0.7484276729559748,0.09464721080018922,5.141176470588236,14.166666666666666,0.054901960784313725,0.4549019607843137,0.010012515644555695,5.499129304063508,0.0,36.69339357957098
58,0.6286764705882353,0.8070175438596491,0.08704163843084105,5.275735294117647,27.2,0.04779411764705882,0.44485294117647056,0.009826589595375723,5.5266405278433375,0.0,43.789343099808455
59,0.5805369127516778,0.7514450867052023,0.07663418490098411,5.0,18.625,0.05704697986577181,0.45302013422818793,0.011494252873563218,5.640626124657833,0.0,36.01273788467631
60,0.6,0.726775956284153,0.11470053327579297,5.298360655737705,23.46153846153846,0.04590163934426229,0.4459016393442623,0.006172839506172839,5.6389012070089715,0.0,41.80368208117832
61,0.5498281786941581,0.6875,0.09059882462572794,5.164948453608248,22.384615384615383,0.044673539518900345,0.3951890034364261,0.021207177814029365,5.500726958048297,0.0,39.32233249774735
62,0.5719424460431655,0.7484276729559748,0.06609514882611923,5.158273381294964,21.384615384615383,0.08273381294964029,0.4352517985611511,0.01264367816091954,5.527039740568174,0.0,34.68953221464101
63,0.5955414012738853,0.7914438502673797,0.08051308349855789,5.248407643312102,20.933333333333334,0.05732484076433121,0.43312101910828027,0.009045226130653266,5.626310949719688,0.0,38.58482091105012
64,0.4274193548387097,0.5723270440251572,0.0698068588124198,4.82258064516129,28.615384615384617,0.06720430107526881,0.4596774193548387,0.01044504995458674,5.700627538470061,0.0,31.968255699937636
65,0.5870206489675516,0.7939698492462312,0.0828605234184211,5.286135693215339,22.6,0.05309734513274336,0.40117994100294985,0.011526048870447211,5.700259787776872,0.0,40.076608285245996
66,0.6484375,0.7530120481927711,0.10215482841181164,6.30859375,16.0,0.0625,0.28125,0.013641133263378805,5.479410658184688,0.0,43.221484346658926
67,0.5228915662650603,0.7327188940092166,0.06955143413865864,5.137349397590361,24.41176470588235,0.0746987951807229,0.4433734939759036,0.008513931888544891,5.85233014678758,0.0,34.734421873482354
68,0.578544061302682,0.7483443708609272,0.0866545989739493,5.996168582375479,20.076923076923077,0.04980842911877394,0.3831417624521073,0.010764262648008612,5.381305237698496,0.0,40.72100956347609
69,0.5552763819095478,0.7647058823529411,0.08759325902840294,5.256281407035176,20.94736842105263,0.04522613065326633,0.3969849246231156,0.007911392405063292,5.826382649964358,0.0,38.91838252441452
70,0.6096774193548387,0.7513227513227513,0.1130455240559934,5.354838709677419,18.235294117647058,0.04516129032258064,0.41935483870967744,0.011946241911398706,5.668838463659564,0.0,40.41940473356589
71,0.6342412451361867,0.7852760736196319,0.11921147768518668,5.906614785992218,17.133333333333333,0.0311284046692607,0.3346303501945525,0.011061946902654867,5.488981382690737,0.0,45.015070576135095
72,0.6090651558073654,0.7953488372093023,0.09091506038556582,6.104815864022663,17.65,0.056657223796033995,0.3626062322946176,0.007852375343541421,5.796158293985927,0.0,40.870760448174636
73,0.4577259475218659,0.5987261146496815,0.09693824161681013,4.26530612244898,14.91304347826087,0.03206997084548105,0.49854227405247814,0.00544069640914037,5.682228749486921,0.0,29.960095896418753
74,0.6324786324786325,0.8423423423423423,0.09512114335921605,5.2250712250712255,29.25,0.04843304843304843,0.43874643874643876,0.011711711711711712,5.797996395613253,0.0,45.01812614074462
75,0.6220472440944882,0.7721518987341772,0.10297582184652905,5.7204724409448815,18.142857142857142,0.047244094488188976,0.3937007874015748,0.012075905692926969,5.462156971908237,0.0,41.59160930353447
76,0.5326460481099656,0.6774193548387096,0.07923879997866529,5.096219931271477,20.785714285714285,0.06529209621993128,0.4570446735395189,0.011068068622025456,5.548568484192203,0.0,34.36539599729469
77,0.5724381625441696,0.7530864197530864,0.08838977186567766,5.784452296819788,21.76923076923077,0.05653710247349823,0.4028268551236749,0.017811704834605598,5.5232740396956626,0.0,39.85482242228544
78,0.610738255033557,0.7637362637362637,0.08944766540021998,5.865771812080537,21.285714285714285,0.06040268456375839,0.39932885906040266,0.010571840461316675,5.638864346396,0.0,41.09170748380995
79,0.535031847133758,0.7202380952380952,0.08130985093139018,4.687898089171974,28.545454545454547,0.06369426751592357,0.49044585987261147,0.009922822491730982,5.603887312855759,0.0,36.83018797460601
80,0.46688741721854304,0.5886524822695035,0.07747510202139986,4.639072847682119,21.571428571428573,0.052980132450331126,0.4370860927152318,0.005747126436781609,5.4888172904594565,0.0,32.36109832060612
81,0.5756676557863502,0.7319587628865979,0.08903399188910988,5.115727002967359,17.736842105263158,0.05341246290801187,0.45103857566765576,0.012339819648789748,5.712406971639008,0.0,36.3440708962391
82,0.4966887417218543,0.64,0.08498291098430494,4.864238410596027,16.77777777777778,0.056291390728476824,0.4304635761589404,0.006107717934480844,5.581019912667561,0.0,32.06811414861257
83,0.5402298850574713,0.6968085106382979,0.06761416422496963,5.045977011494253,24.857142857142858,0.08045977011494253,0.4367816091954023,0.008423022929340197,5.694746809963226,0.0,34.96188717026075
84,0.46621621621621623,0.6376811594202898,0.05842562362631501,4.77027027027027,21.142857142857142,0.08445945945945946,0.4864864864864865,0.005777007510109763,5.454996485666833,0.0,28.18016206017935
85,0.5880281690140845,0.7604790419161677,0.09158627205174324,5.02112676056338,28.4,0.056338028169014086,0.43309859154929575,0.012082853855005753,5.5633719642827835,0.0,41.58703196134478
86,0.37542662116040953,0.5636363636363636,0.06915782749251016,4.680887372013652,20.928571428571427,0.06996587030716724,0.4931740614334471,0.009141846063108227,6.010296271583534,0.0,25.000025574433593
87,0.5247148288973384,0.6884057971014492,0.08569333064079517,5.224334600760456,20.23076923076923,0.045627376425855515,0.376425855513308,0.012612612612612612,5.413499325614554,0.0,37.51039232989643
88,0.5692307692307692,0.7432432432432432,0.08148505303760847,4.665384615384616,23.636363636363637,0.057692307692307696,0.4846153846153846,0.009296148738379814,5.470479953933947,0.0,36.68046177836658
89,0.5362318840579711,0.7364864864864865,0.06325985570215649,5.554347826086956,27.6,0.07246376811594203,0.40217391304347827,0.006017505470459519,5.467091438415277,0.0,38.326336093915344
90,0.5870445344129555,0.696551724137931,0.10759793936251452,5.093117408906883,24.7,0.03643724696356275,0.3967611336032389,0.005259697567389875,5.458121767268658,0.0,43.00420440358194
91,0.5040322580645161,0.752,0.04326684975912836,4.935483870967742,22.545454545454547,0.10887096774193548,0.4637096774193548,0.01068804275217101,5.255058911883436,0.0,28.283295255352947
92,0.5896656534954408,0.7731958762886598,0.07910960130561794,5.191489361702128,20.5625,0.06382978723404255,0.4316109422492401,0.01201923076923077,5.716377179505058,0.0,37.397187163523746
93,0.5776173285198556,0.7125,0.08388167424450302,5.227436823104693,25.181818181818183,0.06859205776173286,0.40794223826714804,0.011409013120365089,5.533117342693372,0.0,39.10431179872876
94,0.5458015267175572,0.6433566433566433,0.08861360831556173,5.0458015267175576,18.714285714285715,0.061068702290076333,0.38549618320610685,0.0037429819089207735,5.4095196101080285,0.0,35.720330128909495
95,0.5789473684210527,0.6931818181818182,0.0934990934990935,5.802631578947368,20.266666666666666,0.05592105263157895,0.3782894736842105,0.007622677465459742,5.544641158821195,0.0,40.07770859744544
96,0.551948051948052,0.6647058823529411,0.08539659220210576,5.064935064935065,22.0,0.07142857142857142,0.44805194805194803,0.008429926238145416,5.5987060852373975,0.0,35.34920051933835
97,0.535593220338983,0.6708860759493671,0.0978881358791935,4.854237288135593,14.75,0.04745762711864407,0.4033898305084746,0.014680971202710334,5.54799222149724,0.0,34.404650751884816
98,0.5465116279069767,0.723404255319149,0.08683423693259792,5.170542635658915,19.846153846153847,0.04263565891472868,0.43023255813953487,0.008647313156269302,5.482310401859546,0.0,37.56709921490706
99,0.4846153846153846,0.626984126984127,0.05561039815728859,4.676923076923077,21.666666666666668,0.09615384615384616,0.4153846153846154,0.011960132890365448,5.3507049574726295,0.0,28.943406807079068
100,0.6336633663366337,0.7708333333333334,0.10458881146126321,5.805280528052806,21.642857142857142,0.0594059405940594,0.38283828382838286,0.011916110581506196,5.64901948450864,0.0,42.841321518083305
101,0.5985915492957746,0.7647058823529411,0.09548976151237902,5.630281690140845,23.666666666666668,0.04225352112676056,0.3767605633802817,0.009424083769633508,5.568025932097314,0.0,43.538972590946486
102,0.5089058524173028,0.685,0.08607043164782058,5.005089058524173,23.11764705882353,0.04580152671755725,0.47837150127226463,0.0037672666387609877,5.824463964387815,0.0,36.018329486682035
103,0.6395759717314488,0.8287292817679558,0.07267017455033124,5.41696113074205,20.214285714285715,0.07420494699646643,0.4275618374558304,0.01293103448275862,5.60072408118637,0.0,38.63843150875699
104,0.5754385964912281,0.75,0.06841584366906019,5.108771929824561,35.625,0.08421052631578947,0.44912280701754387,0.003993154592127781,5.565345878000614,0.0,38.331448723305456
105,0.6017699115044248,0.7794117647058824,0.08525796393112059,4.849557522123894,22.6,0.048672566371681415,0.5088495575221239,0.016260162601626018,5.34983622466174,0.0,38.52592482903694
106,0.48466257668711654,0.6518987341772152,0.06347579491075545,4.690184049079755,17.157894736842106,0.06134969325153374,0.4325153374233129,0.01004228329809725,5.563118709312398,0.0,30.313991476520314
107,0.5073746312684366,0.7034883720930233,0.06504025929851986,5.353982300884955,16.142857142857142,0.06489675516224189,0.3746312684365782,0.010468821119708694,5.592741053884296,0.0,32.77568276488264
108,0.5942028985507246,0.7987804878048781,0.08635011607661057,5.311594202898551,30.666666666666668,0.057971014492753624,0.38405797101449274,0.016237402015677492,5.45552195381674,0.0,43.675661114475645
109,0.5177664974619289,0.6813725490196079,0.09060981674445318,5.291878172588833,30.307692307692307,0.048223350253807105,0.41116751269035534,0.0150138285262742,5.8362839753312725,0.0,41.08081225448273
110,0.5297805642633229,0.7159763313609467,0.07208089754568939,4.815047021943574,24.53846153846154,0.050156739811912224,0.43260188087774293,0.009018567639257295,5.621396289105951,0.0,37.13141718183008
111,0.5370919881305638,0.7513812154696132,0.0659683114647162,5.379821958456973,21.0625,0.05934718100890208,0.3649851632047478,0.008707607699358386,5.640763081125825,0.0,37.040713721336004
112,0.5317919075144508,0.75,0.07982578034774584,4.578034682080925,20.352941176470587,0.05202312138728324,0.4653179190751445,0.007653061224489796,5.729516908727501,0.0,34.30040582467563
113,0.6102941176470589,0.8253012048192772,0.07921334840853805,4.908088235294118,18.133333333333333,0.04779411764705882,0.4264705882352941,0.011592434411226357,5.51766344057995,0.0,38.27757078686229
114,0.4519230769230769,0.6453900709219859,0.05344624628845512,4.727564102564102,16.42105263157895,0.08653846153846154,0.46153846153846156,0.003863134657836645,5.498682869876832,0.0,25.436343250819515
115,0.5734767025089605,0.74375,0.10059043136768407,5.168458781362007,19.928571428571427,0.03225806451612903,0.43010752688172044,0.009708737864077669,5.475478922622166,0.0,40.10768697389248
116,0.6083650190114068,0.75625,0.11207465054142382,4.965779467680608,18.785714285714285,0.034220532319391636,0.4448669201520912,0.019777503090234856,5.46182031537751,0.0,40.48139649249548
117,0.5015873015873016,0.6392405063291139,0.0752146146411719,4.447619047619048,24.23076923076923,0.06984126984126984,0.48253968253968255,0.009174311926605505,5.6041975527795875,0.0,32.35957504523898
118,0.5627118644067797,0.7289156626506024,0.0930723777439106,5.433898305084746,19.666666666666668,0.04745762711864407,0.37966101694915255,0.01393188854489164,5.580999230089332,0.0,39.20385104606309
119,0.5965417867435159,0.7342995169082126,0.12084294702275873,5.400576368876081,23.133333333333333,0.04899135446685879,0.3631123919308357,0.013256738842244807,5.788833661432536,0.0,42.93924676088903
120,0.5769230769230769,0.7428571428571429,0.11319645688665317,5.335164835164835,22.75,0.04395604395604396,0.3791208791208791,0.01277139208173691,5.8175176072195525,0.0,41.86229570455061
121,0.5627118644067797,0.7289156626506024,0.0930723777439106,5.433898305084746,19.666666666666668,0.04745762711864407,0.37966101694915255,0.01393188854489164,5.580999230089332,0.0,39.20385104606309
122,0.5704697986577181,0.7058823529411765,0.1114502437236761,5.057046979865772,16.555555555555557,0.03691275167785235,0.3959731543624161,0.010875475802066341,5.6137642792314235,0.0,38.60131947862509
123,0.6193548387096774,0.7291666666666666,0.10748238452074713,5.961290322580645,22.142857142857142,0.054838709677419356,0.33225806451612905,0.010487916096671226,5.643613486243999,0.0,44.15649125664387
124,0.5048543689320388,0.7115384615384616,0.045134416239143715,4.941747572815534,19.3125,0.11650485436893204,0.4919093851132686,0.006974248927038627,5.5300461347518,0.0,25.673857856209043
125,0.5974842767295597,0.7789473684210526,0.07856585690267603,4.761006289308176,26.5,0.06289308176100629,0.48742138364779874,0.008606777837547068,5.681256661820548,0.0,38.71076353710855
126,0.5882352941176471,0.7833333333333333,0.07728063543836598,5.660130718954249,25.5,0.0718954248366013,0.4444444444444444,0.010638297872340425,5.631635412137374,0.0,39.453010142247514
127,0.5956112852664577,0.7894736842105263,0.07280286114722044,4.802507836990595,26.583333333333332,0.07523510971786834,0.49216300940438873,0.013262599469496022,5.680291021511608,0.0,37.296299323873825
128,0.5956112852664577,0.7894736842105263,0.07280286114722044,4.802507836990595,26.583333333333332,0.07523510971786834,0.49216300940438873,0.013262599469496022,5.680291021511608,0.0,37.296299323873825
129,0.6589147286821705,0.8470588235294118,0.07862843210909039,5.073643410852713,23.454545454545453,0.07364341085271318,0.437984496124031,0.014420062695924765,5.509281109269329,0.0,40.26182202061437
130,0.5531914893617021,0.676923076923077,0.08035941649387028,5.608510638297872,21.363636363636363,0.06382978723404255,0.4808510638297872,0.0138801261829653,5.303772898274127,0.0,36.28620245706864
131,0.5397489539748954,0.6821705426356589,0.07877443902465933,5.585774058577406,34.142857142857146,0.058577405857740586,0.48535564853556484,0.013801756587202008,5.357203071985898,0.0,40.01678078035846
132,0.6227758007117438,0.8114285714285714,0.08536684249389975,5.3238434163701065,23.416666666666668,0.06761565836298933,0.4306049822064057,0.006670372429127293,5.5784592953428085,0.0,40.133443142580425
133,0.6381322957198443,0.7439024390243902,0.0988684961731849,5.996108949416342,18.357142857142858,0.054474708171206226,0.35797665369649806,0.009873834339001646,5.454446170546409,0.0,42.68015312055245
134,0.5930599369085173,0.776595744680851,0.09317573011871237,5.182965299684542,19.8125,0.056782334384858045,0.4195583596214511,0.009040683073832245,5.682238396624104,0.0,38.43793330649997
135,0.600896860986547,0.7238805970149254,0.09459055901424498,5.0807174887892375,24.77777777777778,0.053811659192825115,0.4663677130044843,0.008,5.309008843751773,0.0,40.36920298427943
136,0.5964391691394659,0.7263681592039801,0.14456909577643723,5.160237388724036,21.0625,0.026706231454005934,0.4124629080118694,0.02372093023255814,5.745413980230101,0.0,43.51216260707166
137,0.5927152317880795,0.7039106145251397,0.13919939438709164,5.142384105960265,18.875,0.026490066225165563,0.4205298013245033,0.024883359253499222,5.629943466903249,0.0,42.07989956969134
138,0.6079734219269103,0.6939890710382514,0.14741433873358487,5.122923588039867,18.8125,0.029900332225913623,0.4152823920265781,0.021477213200628602,5.646586539444191,0.0,42.60013119561234
139,0.50625,0.6728395061728395,0.08544726301735647,4.98125,13.91304347826087,0.05,0.425,0.013238289205702648,5.655972265191503,0.0,32.13017861100703
140,0.50625,0.6728395061728395,0.08544726301735647,4.98125,13.91304347826087,0.05,0.425,0.013238289205702648,5.655972265191503,0.0,32.13017861100703
141,0.50625,0.6728395061728395,0.08544726301735647,4.98125,13.91304347826087,0.05,0.425,0.013238289205702648,5.655972265191503,0.0,32.13017861100703
142,0.5362318840579711,0.7094594594594594,0.0815435207070188,4.503623188405797,19.714285714285715,0.05434782608695652,0.4963768115942029,0.014084507042253521,5.5209907597311965,0.0,33.33910875297882
143,0.5317919075144508,0.6630434782608695,0.10615793338039009,5.008670520231214,14.416666666666666,0.04046242774566474,0.42196531791907516,0.006616257088846881,5.742556564251894,0.0,35.0002874481899
144,0.5462555066079295,0.6451612903225806,0.08984550040189772,4.577092511013216,11.947368421052632,0.04405286343612335,0.5022026431718062,0.004651162790697674,5.356879283326358,0.0,31.513229950800902
145,0.5923076923076923,0.7597402597402597,0.08829676071055381,4.9884615384615385,23.636363636363637,0.057692307692307696,0.4307692307692308,0.019411396368190358,5.472500217037285,0.0,39.3558826753184
146,0.5801749271137027,0.7487437185929648,0.10093003983188763,4.763848396501458,17.15,0.037900874635568516,0.45481049562682213,0.012858555885262116,5.740841608538929,0.0,37.34706493695806
147,0.547550432276657,0.7,0.12511208851953795,4.737752161383285,23.133333333333333,0.03170028818443804,0.5014409221902018,0.012315270935960592,5.733192698865746,0.0,39.102651571123104
148,0.6151315789473685,0.7165775401069518,0.12515438452037878,4.967105263157895,17.88235294117647,0.039473684210526314,0.42105263157894735,0.01881720430107527,5.6954318895520215,0.0,40.553952257722855
149,0.6151315789473685,0.7165775401069518,0.12515438452037878,4.967105263157895,17.88235294117647,0.039473684210526314,0.42105263157894735,0.01881720430107527,5.6954318895520215,0.0,40.553952257722855
150,0.4847560975609756,0.6415094339622641,0.08541232660942025,4.920731707317073,25.23076923076923,0.04878048780487805,0.4146341463414634,0.014120020171457387,5.564975691488345,0.0,36.55182559089928
151,0.44155844155844154,0.6029411764705882,0.06771820819151608,4.737012987012987,28.0,0.048701298701298704,0.461038961038961,0.005595970900951315,5.490017524338629,0.0,34.43537944721214
152,0.5429553264604811,0.7088607594936709,0.08963978316489904,4.900343642611684,7.461538461538462,0.037800687285223365,0.4020618556701031,0.0074285714285714285,5.54017955092,0.0,32.517054143841825
153,0.6021897810218978,0.7757575757575758,0.0818645346732441,4.693430656934306,21.076923076923077,0.058394160583941604,0.4781021897810219,0.010705289672544081,5.548535779050558,0.0,36.99431894592353
